,Unnamed: 0,term,QID,wd_bow,spacy_cs,check
402,75169,hermaphrodites,Q104865018,"['trioecy', 'presence', 'male', 'female', 'hermaphrodite', 'population']",0.856,
403,75170,hermaphrodites,Q19071030,"['intrigue', 'hermaphrodite', 'masculine', 'female']",0.742,
404,75171,hermaphrodites,Q29259740,"['hermaphrodite', 'attitude', 'academic', 'journal', 'hermaphrodite', 'attitude', 'journal']",0.601,
405,75173,hermaphrodites,Q55920120,"['hermaphrodite', 'deity', 'wikimedia', 'category', 'wikimedia', 'category']",0.529,
406,75174,hermaphrodites,Q8447813,"['androgyne', 'wikimedia', 'category', 'hermaphrodite', 'wikimedia', 'category']",0.523,
407,50453,homosexual,Q3242821,"['sex', 'relationship', 'intimate', 'relationship', 'interpersonal', 'relationship', 'gay', 'relationship', 'relationship', 'lesbian', 'relationship', 'romantic', 'sexual', 'relationship', 'people', 'sex']",0.888,
408,50394,homosexual,Q116185205,"['sexual', 'practice', 'human', 'sexual', 'behavior', 'sexual', 'relationship', 'two', 'people', 'gender']",0.877,
409,50433,homosexual,Q2256824,"['gay', 'skinhead', 'queerskin', 'gayskin', 'person', 'identifies', 'skinhead', 'subculture']",0.865,
410,50414,homosexual,Q18349935,"['transsexual', 'transgender', 'hsts', 'hsts', 'hsts', 'transsexual', 'exclusively', 'attracted', 'assigned', 'sex']",0.857,True
411,50236,homosexual,Q110769450,"['sex', 'position', 'sex', 'position', 'sex', 'position', 'gay', 'sexual', 'practice']",0.85,
412,50217,homosexual,Q109088093,"['gay', 'identity', 'gay', 'male', 'identity', 'identity', 'men']",0.84,
413,50505,homosexual,Q7311418,"['religious', 'view', 'sex', 'marriage', 'religious', 'view', 'religion', 'sex', 'marriage', 'religion', 'marriage', 'sex', 'marriage', 'religion', 'marriage', 'religion', 'view', 'religious', 'leader', 'social', 'issue']",0.835,
414,50429,homosexual,Q211354,"['pederasty', 'paederasty', 'love', 'man', 'older', 'child', 'past', 'term', 'defining', 'male', 'homosexuality', 'general']",0.826,
415,50219,homosexual,Q109482678,"['disabled', 'gay', 'men', 'gay', 'men', 'disability', 'men', 'physical', 'mental', 'disability']",0.8220000000000001,
416,50439,homosexual,Q25267449,"['transgender', 'lesbian', 'translesbian', 'trans', 'lesbian', 'lesbian', 'transgender', 'woman', 'trans', 'lesbian', 'woman', 'transgender', 'lesbian', 'woman', 'lesbian', 'trans', 'female', 'lesbian', 'transgender', 'female', 'trans', 'lesbian', 'female', 'transgender', 'lesbian', 'female', 'lesbian', 'trans', 'woman', 'transgender', 'female']",0.812,
417,50171,homosexuals,Q592,"['gay', 'sexual', 'orientation', 'sexual', 'minority', 'lgbt', 'homosexuality', 'homosexual', 'person', 'homosexual', 'homosexual', 'people', 'gay', 'people', 'gay', 'person', 'ghey', 'ゲイ', 'term', 'referring', 'homosexual', 'person', 'trait', 'homosexuality']",0.987,
418,50157,homosexuals,Q113286753,"['homosexual', 'sexual', 'orientation', 'sexual', 'minority', 'lgbt', 'homosexual', 'person', 'homosexual', 'homosexual', 'people', 'term', 'referring', 'homosexual', 'person', 'trait', 'homosexuality']",0.968,
419,50154,homosexuals,Q109480297,"['closeted', 'gay', 'men', 'gay', 'man', 'closeted', 'gay', 'man', 'closeted', 'male', 'homosexual', 'homosexual', 'men', 'publicly', 'disclosed', 'sexual', 'orientation']",0.875,
420,50152,homosexuals,Q10513030,"['hbt', 'socialdemocrats', 'political', 'organization', 'homosexual', 'bisexual', 'transgender', 'socialdemocrats', 'homosexual', 'bisexual', 'trans', 'socialdemocrats', 'hbts', 'swedish', 'lgbt', 'political', 'organisation']",0.84,
421,50155,homosexuals,Q109660473,"['homosexual', 'literature', 'gay', 'literature', 'literature', 'homosexual']",0.831,
422,50178,homosexuals,Q718858,"['persecution', 'homosexual', 'nazi', 'germany', 'aspect', 'history', 'persecution', 'lgbt', 'people', 'nazi', 'germany', 'homosexuality', 'homosexuality', 'germany', 'discrimination', 'torture', 'murder', 'concerning', 'homosexual', 'people', 'nazi', 'germany']",0.83,
423,50180,homosexuals,Q7409219,"['gender', 'loving', 'identifying', 'term', 'african', 'american', 'homosexual', 'bisexual']",0.8190000000000001,
424,50184,homosexuals,Q92953145,"['gay', 'fascism', 'discredited', 'idea', 'homosexual', 'numerous', 'prominent', 'group', 'nazi', 'party']",0.7859999999999999,
425,50165,homosexuals,Q42711103,"['see', 'homosexual', 'feel', 'newspaper', 'people', 'like', 'creation', 'construction', 'homosexual', 'group', 'identity', 'article']",0.784,
426,50177,homosexuals,Q7100479,"['order', 'chaeronea', 'secret', 'society', 'homosexual']",0.73,
427,30645,hottentot,Q1631241,"['name', 'antiquated', 'term', 'khoisan', 'people', 'southern']",0.807,
428,30652,hottentot,Q49931984,"['creek', 'natural', 'watercourse', 'natural', 'watercourse', 'plumas', 'county', 'california', 'united', 'state', 'america']",0.79,
429,30647,hottentot,Q219252,"['amaqaba', 'ethnic', 'group', 'african', 'people', 'khoe', 'khoe', 'khoe', 'khoekhoe', 'khoi', 'khoi', 'khoekhoen', 'ethnic', 'group']",0.648,
430,30655,hottentot,Q79996196,"['apron', 'photograph', 'photograph', 'sol', 'mednick', 'american', 'letter', 'edged', 'black', 'press']",0.645,
431,30656,hottentot,Q79996200,"['apron', 'plaque', 'photograph', 'photograph', 'sol', 'mednick', 'american', 'letter', 'edged', 'black', 'press']",0.627,
432,30646,hottentot,Q20504679,"['woman', 'child', 'painting', 'painting', 'antonion', 'zeno', 'shindler']",0.5670000000000001,
433,30649,hottentot,Q24234145,"['proclamation', 'proclamation', 'caledon', 'code']",0.56,
434,30643,hottentot,Q15866856,"['gramophone', 'short', 'film', 'gramophone', 'short', 'movie', 'directed', 'lewin', 'fitzhamon']",0.418,
435,30648,hottentot,Q232041,"['sarah', 'baartman', 'human', 'venus', 'sara', 'baartman', 'sartjie', 'baartman', 'sartjee', 'baartman', 'khoikhoi', 'woman']",0.406,
436,30651,hottentot,Q34710902,"['gulch', 'ravine', 'ravine', 'tristan', 'da', 'cunha', 'united', 'kingdom']",0.382,
437,30639,hottentots,Q950463,"['hottentot', 'holland', 'natural', 'landscape', 'mountain', 'range', 'western', 'cape', 'south', 'africa']",0.75,
438,30625,hottentots,Q105192793,"['tribal', 'system', 'south', 'study', 'bushman', 'hottentot', 'doctoral', 'thesis', 'doctoral', 'thesis', 'isaac', 'schapera']",0.657,
439,30631,hottentots,Q31531084,"['hottentot', 'hollandberge', 'mountain', 'range']",0.624,
440,30626,hottentots,Q107231909,"['julu', 'hottentot', 'literary', 'work', 'julu', 'hottentot', 'book', 'odia', 'language']",0.589,
441,30633,hottentots,Q5912539,"['hottentot', 'holland', 'high', 'school', 'secondary', 'school', 'high', 'school', 'hottentot', 'holland', 'high', 'school', 'high', 'school', 'south', 'africa']",0.585,
442,30628,hottentots,Q12276157,"['gewi', 'gcwi', 'mythical', 'figure', 'hottentot']",0.579,
443,30632,hottentots,Q459387,"['khoisan', 'ethnic', 'group', 'hottentot', 'ethnic', 'group']",0.573,
444,30637,hottentots,Q8412111,"['hottentot', 'player', 'wikimedia', 'category', 'wikimedia', 'category']",0.529,
445,30638,hottentots,Q8843750,"['haute', 'hottentot', 'player', 'wikimedia', 'category', 'wikimedia', 'category']",0.506,
446,30629,hottentots,Q12790488,"['guanab', 'ghost', 'hottentot', 'south', 'africa']",0.48700000000000004,
447,2446,immigrant,Q12547146,"['migrant', 'refugee', 'foreigner', 'seeking', 'gained', 'citizenship', 'current', 'land', 'residency']",0.903,
448,2682,immigrant,Q706601,"['displaced', 'person', 'migrant', 'displacee', 'forced', 'dp', 'displaced', 'people', 'person', 'forcibly', 'removed', 'home', 'home', 'region']",0.855,True
449,2575,immigrant,Q4745593,"['americanization', 'americanization', 'immigration', 'process', 'united', 'state', 'becoming', 'person', 'share', 'american', 'value', 'belief', 'custom', 'assimilated', 'american', 'society']",0.841,True
450,2519,immigrant,Q2368859,"['undocumented', 'foreigner', 'illegal', 'illegal', 'alien', 'resident', 'state', 'country', 'posse', 'appropriate', 'legal', 'document', 'associated', 'status']",0.8340000000000001,
451,2641,immigrant,Q6028431,"['inequality', 'within', 'family', 'united', 'state']",0.826,
452,2716,immigrant,Q856681,"['illegal', 'immigration', 'illegal', 'migration', 'immigration', 'illegal', 'illegal', 'migration', 'migration', 'people', 'across', 'national', 'border', 'way', 'violates', 'immigration', 'law', 'destination', 'country']",0.826,
453,2751,immigrant,Q99743302,"['ancestor', 'kinship', 'ancestor', 'migrated', 'current', 'country']",0.823,
454,2458,immigrant,Q16985639,"['illegal', 'population', 'united', 'state', 'overview', 'illegal', 'population', 'united', 'state']",0.8140000000000001,
455,2303,immigrant,Q105757214,"['andolan', 'organizing', 'south', 'asian', 'worker', 'non', 'governmental', 'membership', 'based', 'group', 'new', 'york', 'city', 'area', 'organizes', 'advocate', 'behalf', 'south', 'asian', 'worker', 'retail', 'food', 'service', 'domestic', 'work', 'industry', 'many']",0.8109999999999999,
456,2655,immigrant,Q6467209,"['labor', 'certification', 'immigration', 'process', 'step', 'stated', 'goal', 'worker', 'labor', 'market', 'ensuring', 'foreign', 'worker', 'seeking', 'visa', 'classification', 'displacing', 'equally', 'qualified']",0.809,True
457,1865,immigrants,Q1932461,"['migrant', 'human', 'emigrant', 'immigrant', 'person', 'voluntarily', 'involuntarily', 'move', 'another', 'country']",0.9109999999999999,
458,2194,immigrants,Q19867974,"['healthcare', 'availability', 'undocumented', 'immigrant', 'united', 'state', 'aspect', 'geographic', 'region']",0.88,
459,1942,immigrants,Q5251504,"['deferred', 'action', 'childhood', 'arrival', 'daca', 'obama', 'administration', 'immigration', 'policy', 'protects', 'deportation', 'certain', 'undocumented', 'immigrant', 'united', 'state', 'entered', 'country', 'minor']",0.873,
460,1943,immigrants,Q5333512,"['economic', 'impact', 'illegal', 'immigrant', 'united', 'state', 'effect', 'illegal', 'immigrant', 'bring', 'america']",0.862,
461,1907,immigrants,Q30678402,"['education', 'immigrant', 'united', 'state', 'aspect', 'geographic', 'region']",0.862,
462,1970,immigrants,Q5998962,"['illegal', 'immigrant', 'malaysia', 'aspect', 'geographic', 'region']",0.8590000000000001,
463,1879,immigrants,Q22908940,"['hometown', 'association', 'hometown', 'society', 'mutual', 'aid', 'society', 'immigrant', 'city', 'village', 'region']",0.847,
464,1743,immigrants,Q109557742,"['mexican', 'diaspora', 'mexican', 'immigration', 'emigrant', 'immigrant', 'mexico', 'living', 'around', 'world']",0.845,
465,1670,immigrants,Q104711348,"['immigrant', 'individual', 'country', 'subject', 'category', 'immigrant', 'individual', 'country', 'subject', 'category', 'century', 'press', 'archive']",0.845,
466,1700,immigrants,Q104729873,"['japanese', 'south', 'pacific', 'mandate', 'immigrant', 'individual', 'country', 'country', 'subject', 'folder', 'folder', 'century', 'press', 'archive']",0.8440000000000001,
467,15426,indian,Q16910544,"['history', 'native', 'american', 'united', 'state', 'aspect', 'history', 'occurrence', 'history', 'amerindian', 'people', 'native', 'american', 'history', 'american', 'history', 'native', 'american', 'united', 'state', 'history', 'history', 'indigenous', 'people', 'united', 'state']",0.932,
468,17323,indian,Q109214210,"['native', 'american', 'religion', 'north', 'america', 'religion', 'native', 'american', 'religion', 'belief', 'system', 'amerindian', 'religion', 'north', 'america', 'north', 'american', 'belief', 'spiritual', 'practice', 'indigenous', 'people', 'america']",0.9179999999999999,
469,16327,indian,Q918556,"['pamunkey', 'ethnic', 'group', 'federally', 'recognized', 'native', 'american', 'tribe', 'united', 'state', 'native', 'american', 'united', 'state', 'pamunkey', 'tribe', 'ethnic', 'group', 'federally', 'recognized', 'native', 'american', 'tribe']",0.917,
470,11929,indian,Q12885585,"['native', 'american', 'tribe', 'tribe', 'social', 'group', 'native', 'american', 'united', 'state', 'ethnic', 'group', 'tribe', 'native', 'american', 'tribe', 'native', 'american', 'band', 'native', 'american', 'nation', 'american', 'tribe', 'group', 'community', 'indigenous', 'people', 'united', 'state']",0.9159999999999999,
471,12517,indian,Q20203616,"['reservation', 'type', 'administrative', 'territorial', 'entity', 'land', 'inhabited', 'indigenous', 'people', 'reservation', 'ethnic', 'community', 'reserve', 'reservation', 'indigenous', 'people', 'america', 'usa', 'canada', 'brazil']",0.9079999999999999,
472,16631,indian,Q55290,"['catawba', 'people', 'ethnic', 'group', 'indigenous', 'people', 'america', 'issa', 'esaw', 'iswa', 'catawba', 'nation', 'federally', 'recognized', 'nation', 'south', 'carolina', 'united', 'state']",0.902,
473,19800,indian,Q15278068,"['skokomish', 'tribe', 'ethnic', 'group', 'reservation', 'united', 'state', 'federally', 'recognized', 'native', 'american', 'tribe', 'united', 'state', 'native', 'american', 'united', 'state', 'skokomish', 'tribal', 'nation', 'federally', 'recognized', 'tribe', 'united', 'state']",0.9009999999999999,
474,11336,indian,Q7840353,"['federally', 'recognized', 'native', 'american', 'tribe', 'united', 'state', 'jurisdiction', 'native', 'american', 'tribe', 'sovereign', 'state', 'nation', 'federally', 'recognized', 'tribe', 'federally', 'recognized', 'tribe', 'federally', 'recognized', 'band', 'federally', 'recognized', 'native', 'village', 'federally', 'recognized', 'nation', 'federally', 'recognized', 'native', 'american', 'tribe', 'federally', 'recognized', 'native', 'american', 'band', 'federally', 'recognized', 'native', 'alaskan', 'village', 'sovereign', 'tribe', 'sovereign', 'native', 'american', 'tribe', 'sovereign', 'native', 'american', 'tribe', 'sovereign', 'tribe', 'sovereign', 'nation', 'nation', 'tribal', 'government', 'american', 'tribal', 'government', 'native', 'american', 'tribal', 'government', 'american', 'tribal', 'nation', 'tribal', 'nation', 'united', 'state', 'tribal', 'nation', 'united', 'state', 'federally', 'acknowledged', 'tribe', 'federal', 'tribe', 'native', 'american', 'tribe', 'band', 'native', 'village', 'formally', 'recognized', 'american', 'federal', 'government']",0.9,
475,16809,indian,Q7985442,"['west', 'american', 'ethnic', 'community', 'american', 'caribbean', 'people', 'caribbean', 'american', 'united', 'state', 'citizen', 'caribbean', 'ancestry']",0.899,
476,13891,indian,Q104904387,"['state', 'recognized', 'tribe', 'united', 'state', 'native', 'american', 'tribe', 'native', 'american', 'united', 'state', 'state', 'recognized', 'tribe', 'united', 'state', 'state', 'recognized', 'tribe', 'state', 'recognized', 'band', 'native', 'american', 'tribe', 'nation', 'heritage', 'group', 'meet', 'criterion', 'federally', 'recognized', 'tribe', 'recognized', 'process', 'established', 'assorted', 'state', 'government', 'law']",0.895,
477,8345,indians,Q49297,"['native', 'american', 'united', 'state', 'ethnic', 'group', 'residency', 'indigenous', 'people', 'north', 'america', 'american', 'native', 'american', 'american', 'indian', 'indian', 'indian', 'united', 'state', 'indian', 'first', 'american', 'indigenous', 'american', 'indigenous', 'people', 'united', 'state', 'amerindian', 'american', 'indigenous', 'people', 'united', 'state']",0.961,
478,7951,indians,Q11334570,"['black', 'indian', 'united', 'state', 'people', 'african', 'native', 'american', 'native', 'american', 'people', 'significant', 'african', 'american', 'heritage']",0.9570000000000001,
479,8362,indians,Q51716,"['houma', 'people', 'ethnic', 'group', 'native', 'american', 'united', 'state', 'houma', 'houma', 'indian', 'native', 'american', 'people', 'located', 'louisiana']",0.951,
480,8381,indians,Q56188,"['chitimacha', 'ethnic', 'group', 'native', 'american', 'united', 'state', 'chetimachan', 'sitimacha', 'chitimacha', 'indian', 'chitimachan', 'indian', 'shetimasha', 'indian', 'chitimacha', 'people', 'native', 'american', 'tribe']",0.946,
481,8052,indians,Q1807851,"['quinault', 'people', 'ethnic', 'group', 'native', 'american', 'united', 'state', 'quinault', 'quinault', 'indian', 'native', 'american', 'people']",0.946,
482,8387,indians,Q568625,"['bitterroot', 'salish', 'ethnic', 'group', 'native', 'american', 'united', 'state', 'bitteroot', 'salish', 'flathead', 'salish', 'selish', 'flathead', 'indian', 'salish', 'indian', 'group', 'native', 'american', 'flathead', 'nation', 'montana', 'united', 'state']",0.938,
483,7991,indians,Q1429504,"['kickapoo', 'people', 'ethnic', 'group', 'kiikaapoa', 'kiikaapoi', 'kickapoo', 'indian', 'native', 'american', 'tribe', 'based', 'united', 'state', 'mexico']",0.9359999999999999,
484,8207,indians,Q241285,"['shinnecock', 'nation', 'federally', 'recognized', 'native', 'american', 'tribe', 'united', 'state', 'native', 'american', 'tribe', 'new', 'york', 'shinnecock', 'indian', 'nation', 'shinnecock', 'indian', 'federally', 'recognized', 'native', 'tribe', 'long', 'island']",0.9359999999999999,
485,8029,indians,Q16211838,"['kalispel', 'indian', 'community', 'kalispel', 'reservation', 'federally', 'recognized', 'native', 'american', 'tribe', 'united', 'state', 'jurisdiction', 'nation', 'kalispel', 'tribe', 'indian', 'kalispel', 'indian', 'community', 'kalispel', 'reservation', 'washington', 'federally', 'recognized', 'native', 'american', 'tribe', 'united', 'state']",0.9329999999999999,
