,term,URI,aat_bow,cs_scopeNote_tfidf
4866,ethnic group,300265292,"['work', 'jimbangala', 'name', 'produced', 'mbundu', 'inhabiting', 'bamangala', 'nbangala', 'group', 'african', 'aquibangala', 'kasandji', 'quibangala', 'angola', 'mbangala', 'bangala', 'ngala', 'refers', 'kibangala', 'bangalas', 'mangara', 'imbangala', 'bangela', 'kasandje', 'mongalla', 'wangala', 'ethnic', 'cimbangala']",0.804
4867,ethnic group,300265279,"['style', 'work', 'ambosi', 'bambochi', 'mboshe', 'amboshi', 'mboshi', 'name', 'produced', 'congo', 'inhabiting', 'group', 'african', 'embosi', 'boshi', 'refers', 'mbosi', 'mbochi', 'bochi', 'ombosi', 'ethnic', 'baboshi', 'mboschi']",0.796
4868,ethnic group,300265391,"['amiangba', 'work', 'ngba', 'apambai', 'amiangbwa', 'abangba', 'name', 'republic', 'bomba', 'bangba', 'congo', 'produced', 'inhabiting', 'group', 'african', 'abombai', 'angba', 'abiengba', 'mangba', 'abongba', 'abiangbwa', 'amiengba', 'mangbe', 'ethnic', 'democratic']",0.815
4869,ethnic group,300262938,"['pygmy', 'style', 'abongo', 'bongo', 'mbondo', 'congo', 'republic', 'southeastern', 'obongo', 'mbongo', 'inhabiting', 'democratic', 'central', 'ethnic', 'african', 'southwestern', 'gabon', 'babongo']",0.703
4870,ethnic group,300265369,"['irbore', 'name', 'harbora', 'produced', 'work', 'erbore', 'inhabiting', 'arbore', 'group', 'hoor', 'hor', 'ethiopia', 'ethnic', 'african', 'refers']",0.809
4871,ethnic group,300265361,"['island', 'lake', 'produced', 'buvuma', 'work', 'uvuma', 'sector', 'bavuma', 'inhabiting', 'uwuma', 'ethnic', 'victoria', 'uganda']",0.752
4872,ethnic group,300265362,"['tanzania', 'coast', 'kenya', 'hadhrami', 'comores', 'hadrami', 'originally', 'inhabiting', 'migrated', 'east', 'hadromi', 'africa', 'yemen']",0.478
4873,ethnic group,300443358,"['nilotic', 'larger', 'elgeyo', 'eldoret', 'keiyo', 'marakwet', 'part', 'district', 'kalenjin', 'highland']",0.7
4874,ethnic group,300263023,"['changane', 'name', 'style', 'culture', 'south', 'inhabiting', 'group', 'shangaan', 'shaangan', 'shangan', 'shangana', 'ethnic', 'africa', 'african', 'mozambique']",0.752
4875,ethnic group,300263168,"['name', 'style', 'letes', 'culture', 'botswana', 'inhabiting', 'group', 'bamaletes', 'moletse', 'lete', 'bamalete', 'ethnic', 'baletes', 'african', 'balete', 'malete']",0.797
4876,ethnic group,300262504,"['san', 'african', 'name', 'style', 'living', 'culture', 'botswana', 'group', 'sub', 'ethnic', 'basarwa', 'sarwa']",0.752
4877,ethnic group,300265484,"['grande', 'pueblo', 'albuquerque', 'mile', 'speak', 'isleta', 'rio', 'tiwa', 'southern', 'isletan']",0.288
4878,ethnic group,300055303,"['restriction', 'preference', 'denial', 'prejudice', 'ownership', 'residential', 'tenancy', 'discrimination', 'housing', 'factor', 'sex', 'occupation']",0.827
4879,ethnic group,300262684,"['name', 'saamia', 'samya', 'kenya', 'living', 'culture', 'luyia', 'group', 'primarily', 'samia', 'ethnic', 'subgroup', 'uganda']",0.822
4880,ethnic group,300263050,"['name', 'style', 'phoka', 'malawi', 'culture', 'inhabiting', 'group', 'poka', 'ethnic', 'african']",0.795
4881,ethnic group,300245313,"['rehamna', 'design', 'tribal', 'carpet', 'unique', 'morocco', 'weaver', 'free', 'specifically', 'noted']",0.66
4882,ethnic group,300262785,"['region', 'name', 'lake', 'sara', 'culture', 'inhabiting', 'group', 'chad', 'southern', 'ethnic', 'nar', 'african']",0.731
4883,ethnic group,300263017,"['forest', 'name', 'style', 'ituri', 'culture', 'inhabiting', 'group', 'eve', 'efe', 'ethnic', 'mbuti', 'african']",0.771
4884,ethnic group,300262543,"['style', 'kenya', 'darsonich', 'work', 'lareschiat', 'ethiopian', 'galab', 'marle', 'morille', 'reschiat', 'gullop', 'russia', 'dama', 'ethiopia', 'dasanetch', 'daseneck', 'merelle', 'rusia', 'daasanech', 'gelubba', 'goliba', 'dasenech', 'marille', 'produced', 'gelab', 'dathanaic', 'merile', 'galuba', 'inhabiting', 'risiat', 'dathanik', 'dathanaik', 'african', 'marmale', 'shangilla', 'gelebinya', 'merille', 'gheleba', 'gallab', 'dathanaich', 'rachiat', 'dassanetch', 'geleb', 'geleba', 'primarily', 'also', 'daasenech', 'gelaba', 'ethnic', 'southwestern', 'reshiat']",0.796
4885,ethnic group,300262887,"['name', 'republic', 'congo', 'west', 'inhabiting', 'group', 'ekonda', 'central', 'baseka', 'ethnic', 'african', 'democratic']",0.757
4886,ethnic group,300265341,"['name', 'cameroon', 'produced', 'work', 'inhabiting', 'group', 'mankon', 'ethnic', 'african', 'refers']",0.806
4887,ethnic group,300262755,"['style', 'wanyongwe', 'tete', 'nyunwe', 'name', 'nyongwe', 'nhungwe', 'inhabiting', 'group', 'nyungwe', 'cinyungwe', 'african', 'nyahosa', 'culture', 'teta', 'chinyungwi', 'yungwe', 'ethnic', 'mozambique']",0.782
4888,ethnic group,300262679,"['region', 'style', 'ambuela', 'river', 'bambunda', 'gambunda', 'name', 'mbunda', 'group', 'ambunda', 'bunda', 'zambezi', 'african', 'ubangi', 'culture', 'kambunda', 'living', 'babunda', 'upper', 'mabunda', 'chimbunda', 'mambunda', 'ethnic']",0.784
4889,ethnic group,300262557,"['name', 'living', 'bissau', 'culture', 'senegal', 'guinea', 'eastern', 'group', 'western', 'ethnic', 'bedik']",0.774
4890,ethnic group,300262857,"['name', 'style', 'kenya', 'horn', 'culture', 'inhabiting', 'boni', 'group', 'walangulo', 'somalia', 'bon', 'ethnic', 'africa', 'african', 'waboni']",0.702
4891,ethnic group,300263084,"['style', 'mazi', 'masi', 'ethiopia', 'magi', 'twoyu', 'majinya', 'name', 'gimirra', 'inhabiting', 'group', 'sizi', 'maji', 'african', 'culture', 'mancho', 'dizi', 'madsche', 'maciu', 'mage', 'ethnic']",0.763
4892,ethnic group,300263087,"['region', 'style', 'akaplass', 'abule', 'name', 'abure', 'asoko', 'abonwa', 'inhabiting', 'group', 'african', 'akaples', 'akapless', 'culture', 'aburé', 'agoua', 'essouma', 'lagoon', 'compa', 'côte', 'abouré', 'esuma', 'ivoire', 'ethnic']",0.825
4893,ethnic group,300263104,"['puki', 'african', 'name', 'style', 'poke', 'republic', 'congo', 'tovoke', 'culture', 'inhabiting', 'group', 'topoke', 'ethnic', 'eso', 'tofoke', 'democratic', 'geso']",0.797
4894,ethnic group,300263069,"['name', 'republic', 'congo', 'culture', 'bamitaba', 'inhabiting', 'mbomitaba', 'mbomotaba', 'group', 'central', 'mitaba', 'ethnic', 'african', 'democratic', 'bomitaba']",0.829
4895,ethnic group,300262850,"['style', 'busanga', 'name', 'bousanou', 'bisapele', 'inhabiting', 'group', 'bissa', 'african', 'busanse', 'bouzantchi', 'culture', 'bisa', 'burkina', 'bussansi', 'boussanse', 'faso', 'bisano', 'ethnic', 'busansi']",0.775
4896,ethnic group,300265298,"['work', 'mberidi', 'belanda', 'dhe', 'baer', 'bellanda', 'name', 'produced', 'mverodi', 'inhabiting', 'group', 'behr', 'african', 'boor', 'rodi', 'refers', 'bor', 'sudan', 'ethnic', 'landa', 'southwestern', 'beer']",0.776
4897,ethnic group,300265364,"['yamma', 'janjerinya', 'work', 'yema', 'jamma', 'ethiopia', 'yem', 'name', 'produced', 'yangaro', 'inhabiting', 'group', 'yemsa', 'african', 'janjero', 'zinjero', 'jenjero', 'djandjero', 'yemma', 'refers', 'giangero', 'janjor', 'ethnic', 'southwestern', 'djanjero', 'gimojan']",0.809
4898,ethnic group,300263102,"['style', 'amiangba', 'barambu', 'amiangbwa', 'barambo', 'name', 'republic', 'congo', 'inhabiting', 'group', 'agbarambo', 'african', 'culture', 'duga', 'balambu', 'doriga', 'abarambo', 'ethnic', 'democratic']",0.814
4899,ethnic group,300262939,"['kasai', 'republic', 'batua', 'congo', 'tshwa', 'river', 'lomami', 'inhabiting', 'democratic', 'bacwa', 'lukenie', 'ethnic', 'lualaba', 'bachua', 'cwa']",0.727
4900,ethnic group,300262512,"['minungo', 'name', 'tuminungo', 'style', 'culture', 'nungo', 'inhabiting', 'group', 'minungu', 'angola', 'ethnic', 'caminungo', 'african']",0.787
4901,ethnic group,300016328,"['style', 'lwalwa', 'republic', 'congo', 'culture', 'river', 'inhabiting', 'balualua', 'balwalwa', 'lwalu', 'border', 'mark', 'angola', 'ethnic', 'kasai', 'democratic']",0.775
4902,ethnic group,300016136,"['name', 'tikar', 'style', 'cameroon', 'describes', 'ban', 'work', 'produced', 'inhabiting', 'group', 'bali', 'ethnic', 'african', 'grassfields', 'balu']",0.771
4903,ethnic group,300263043,"['gode', 'name', 'style', 'culture', 'gede', 'inhabiting', 'group', 'gade', 'nigeria', 'ethnic', 'african']",0.791
4904,ethnic group,300263149,"['name', 'style', 'culture', 'inhabiting', 'group', 'kupachi', 'gupa', 'nigeria', 'kupa', 'ethnic', 'african']",0.794
4905,ethnic group,300262511,"['borlawa', 'african', 'name', 'style', 'bolewa', 'culture', 'northern', 'group', 'inhabiting', 'nigeria', 'bole', 'chad', 'ethnic', 'language', 'fika']",0.789
4906,ethnic group,300265570,"['african', 'name', 'style', 'culture', 'guinea', 'inhabiting', 'group', 'tyapi', 'cocoli', 'ethnic', 'tiapi', 'tyapis']",0.784
4907,ethnic group,300262527,"['kra', 'name', 'style', 'liberia', 'living', 'culture', 'eastern', 'group', 'krahn', 'krah', 'ethnic', 'african', 'kran']",0.792
4908,ethnic group,300262790,"['cape', 'region', 'ethnic', 'efutu', 'futu', 'near', 'inhabiting', 'ghana', 'group', 'central', 'coast', 'fetu', 'african', 'afutu']",0.659
4909,ethnic group,300262757,"['ethnic', 'name', 'style', 'sefwi', 'safwi', 'sahwi', 'culture', 'inhabiting', 'group', 'encassar', 'ghana', 'coast', 'sehwi', 'african', 'ivory', 'inkassa', 'asahyue']",0.726
4910,ethnic group,300262765,"['nembe', 'name', 'culture', 'river', 'delta', 'inhabiting', 'eastern', 'group', 'ethnic', 'african', 'niger', 'nimbus', 'nimbe']",0.721
4911,ethnic group,300265394,"['bamba', 'name', 'produced', 'balaka', 'work', 'bukanda', 'inhabiting', 'group', 'swaka', 'luano', 'ichilala', 'balala', 'ethnic', 'zambia', 'african', 'walala', 'lala', 'refers']",0.783
4912,ethnic group,300263106,"['chindau', 'style', 'southeast', 'vandaus', 'shona', 'ndao', 'ndaw', 'ndaus', 'name', 'inhabiting', 'group', 'sofala', 'african', 'vandau', 'buzi', 'culture', 'ndzawu', 'njao', 'ndau', 'zimbabwe', 'southern', 'ethnic', 'vandzau', 'mozambique']",0.761
4913,ethnic group,300262656,"['african', 'name', 'culture', 'river', 'valley', 'inhabiting', 'group', 'zambia', 'tonga', 'ethnic', 'zambezi', 'gwembe']",0.713
4914,ethnic group,300263070,"['cilenge', 'kilenge', 'name', 'style', 'quilenge', 'culture', 'lenge', 'inhabiting', 'group', 'quilengue', 'angola', 'ethnic', 'african', 'tshilenge']",0.787
4915,ethnic group,300265377,"['khoe', 'style', 'work', 'speaking', 'botswana', 'kanakhoe', 'people', 'gxanna', 'name', 'produced', 'inhabiting', 'group', 'gxana', 'african', 'gǁani', 'khwe', 'gǁanikwe', 'khoisan', 'refers', 'gǁana', 'kani', 'gana', 'tannekwe', 'ethnic']",0.833
4916,ethnic group,300019537,"['europe', 'germanic', 'culture', 'slav', 'sixth', 'linguistic', 'seventh', 'migration', 'slavonic', 'steadily', 'role', 'slavic', 'period']",0.767
4917,ethnic group,300262935,"['name', 'style', 'asena', 'malawi', 'culture', 'inhabiting', 'sena', 'group', 'cisena', 'southern', 'chisena', 'ethnic', 'african', 'wasena', 'mozambique']",0.779
4918,ethnic group,300443839,"['ethnic', 'style', 'republic', 'modern', 'living', 'culture', 'caucasus', 'group', 'chechnya', 'primarily', 'russian', 'chechen']",0.843
4919,ethnic group,300263161,"['african', 'name', 'kala', 'republic', 'living', 'congo', 'mongo', 'group', 'ethnic', 'subgroup', 'bokala', 'democratic']",0.774
4920,ethnic group,300265340,"['style', 'menemo', 'work', 'batibo', 'tadkon', 'name', 'produced', 'muta', 'inhabiting', 'bametta', 'group', 'african', 'bameta', 'chubo', 'meta', 'mitaa', 'refers', 'cameroon', 'widikum', 'ethnic']",0.818
4921,ethnic group,300262495,"['nkoya', 'name', 'style', 'living', 'culture', 'group', 'central', 'western', 'ethnic', 'zambia', 'african']",0.792
4922,ethnic group,300262501,"['antakarana', 'name', 'style', 'living', 'culture', 'antankarana', 'group', 'madagascar', 'tankarana', 'ethnic']",0.786
4923,ethnic group,300265307,"['hadjerjay', 'name', 'produced', 'hadjeray', 'work', 'inhabiting', 'group', 'hadjerai', 'chad', 'ethnic', 'african', 'refers']",0.806
4924,ethnic group,300262584,"['denkira', 'currently', 'dankyira', 'denkyera', 'constituting', 'living', 'denkyira', 'alanguira', 'denkera', 'famous', 'ghana', 'dyenkera', 'formerly', 'southern', 'ethnic', 'african', 'kingdom']",0.731
4925,ethnic group,300265299,"['gamba', 'abiri', 'work', 'mvegumba', 'belanda', 'viri', 'bellanda', 'name', 'produced', 'mbegumba', 'bviri', 'inhabiting', 'group', 'biri', 'ambili', 'african', 'birri', 'refers', 'sudan', 'gumba', 'ethnic', 'landa', 'southwestern', 'beer']",0.767
4926,ethnic group,300016323,"['republic', 'living', 'congo', 'sankuru', 'river', 'near', 'confluence', 'kuba', 'lele', 'ethnic', 'kasai', 'democratic']",0.733
4927,ethnic group,300262627,"['republic', 'ngwi', 'congo', 'ngoli', 'kwilu', 'river', 'nguli', 'ngudi', 'luange', 'southern', 'ngul', 'bank', 'kasai', 'democratic', 'along']",0.557
4928,ethnic group,300263173,"['name', 'republic', 'mbondjo', 'living', 'congo', 'culture', 'group', 'democratic', 'central', 'bandjo', 'bondjo', 'bongio', 'ethnic', 'african', 'bonjo']",0.828
4929,ethnic group,300016150,"['name', 'cameroon', 'style', 'bangua', 'culture', 'inhabiting', 'group', 'bangwa', 'nwe', 'ethnic', 'african', 'grassfields', 'ngwa', 'bangoua']",0.788
4930,ethnic group,300265378,"['ndsimu', 'dsimu', 'work', 'kooncimo', 'inzime', 'dzimou', 'gabon', 'koonzime', 'ndzimu', 'name', 'produced', 'djimu', 'inhabiting', 'group', 'african', 'koozhime', 'konzine', 'koozime', 'refers', 'cameroon', 'nzime', 'zimu', 'ethnic', 'konzime']",0.798
4931,ethnic group,300016172,"['ebaa', 'style', 'bekwel', 'river', 'bekwil', 'area', 'bakwele', 'sangha', 'bakouele', 'gabon', 'name', 'republic', 'congo', 'kuelle', 'inhabiting', 'group', 'african', 'bakuele', 'bakwil', 'culture', 'okpele', 'kouele', 'bakwili', 'upper', 'ethnic', 'kwele']",0.759
4932,ethnic group,300262662,"['style', 'ebena', 'niger', 'nigerian', 'yunguru', 'name', 'yangur', 'congo', 'group', 'inhabiting', 'nigeria', 'yunguri', 'ebina', 'african', 'ebuna', 'yungur', 'culture', 'binna', 'northeastern', 'bena', 'gbinna', 'ethnic', 'language', 'buna']",0.764
4933,ethnic group,300263016,"['ethnic', 'style', 'nkomo', 'abatsa', 'nigerian', 'baasa', 'name', 'kuta', 'kwomu', 'inhabiting', 'group', 'nigeria', 'kaduna', 'african', 'basa', 'gwadara', 'culture', 'bassa', 'northern', 'basawa', 'komo', 'basakomo', 'bakoko', 'gwandara', 'abacha']",0.77
4934,ethnic group,300262802,"['ethnic', 'name', 'style', 'cameroon', 'duru', 'culture', 'dourrou', 'northern', 'inhabiting', 'group', 'dourou', 'durru', 'duo', 'african']",0.719
4935,ethnic group,300260794,"['currently', 'style', 'dyida', 'name', 'culture', 'south', 'inhabiting', 'kuka', 'group', 'central', 'coast', 'ethnic', 'african', 'ivory', 'dida']",0.747
4936,ethnic group,300262868,"['african', 'ethnic', 'name', 'style', 'geh', 'guin', 'togo', 'gen', 'culture', 'inhabiting', 'gbe', 'group', 'anecho', 'southern', 'ewe', 'popo', 'mina']",0.739
4937,ethnic group,300016047,"['name', 'style', 'west', 'esan', 'isa', 'culture', 'ison', 'inhabiting', 'group', 'esa', 'nigeria', 'anwain', 'ishan', 'ethnic', 'african', 'southwestern', 'isan']",0.741
4938,ethnic group,300259267,"['living', 'work', 'igede', 'river', 'near', 'benue', 'central', 'confluence', 'nigeria', 'refer', 'niger', 'egede']",0.646
4939,ethnic group,300262789,"['ekpeya', 'name', 'style', 'culture', 'river', 'delta', 'inhabiting', 'group', 'ekkpahia', 'ethnic', 'african', 'niger', 'ekpeye', 'ekpahia']",0.742
4940,ethnic group,300262809,"['style', 'pain', 'curama', 'turka', 'name', 'pin', 'tutuka', 'inhabiting', 'group', 'african', 'turuka', 'tyurama', 'culture', 'kpin', 'burkina', 'faso', 'tourouka', 'ethnic', 'tourka']",0.775
4941,ethnic group,300262749,"['name', 'malgo', 'style', 'culture', 'gamergu', 'gamargu', 'inhabiting', 'gamerghu', 'malgwa', 'gamerghuu', 'nigeria', 'northeastern', 'group', 'ethnic', 'african', 'gamergou']",0.792
4942,ethnic group,300262897,"['name', 'style', 'chilamba', 'lamba', 'balamba', 'culture', 'inhabiting', 'group', 'walamba', 'southern', 'ichilamba', 'ethnic', 'zambia', 'african']",0.766
4943,ethnic group,300262499,"['tanzania', 'name', 'style', 'oukwere', 'culture', 'wakwere', 'inhabiting', 'group', 'east', 'kwere', 'ethnic', 'bakwere', 'african', 'coastal', 'kwele']",0.748
4944,ethnic group,300016499,"['tanzania', 'saramo', 'wasaramo', 'referred', 'east', 'nationality', 'pwani', 'zaramo', 'coast', 'zaromo', 'dzalamo', 'along']",0.549
4945,ethnic group,300262786,"['ethnic', 'kenya', 'lake', 'njemps', 'inhabiting', 'eastern', 'baringo', 'njamus', 'southern', 'bank', 'island', 'african', 'chamus', 'ilchamus']",0.557
4946,ethnic group,300263314,"['style', 'genja', 'ena', 'name', 'republic', 'congo', 'wagenia', 'genya', 'group', 'enya', 'wagenya', 'african', 'culture', 'bagenia', 'enye', 'bawenja', 'living', 'genia', 'baenya', 'tsheenya', 'ethnic', 'democratic', 'bagenya', 'wenya']",0.81
4947,ethnic group,300262940,"['guinea', 'bakola', 'jelli', 'badiele', 'name', 'bayele', 'inhabiting', 'group', 'baguielli', 'bojaeli', 'gyeli', 'african', 'gieli', 'culture', 'kola', 'bagielli', 'bodschilli', 'cameroon', 'gielli', 'equatorial', 'ethnic', 'southwestern', 'bajele']",0.782
4948,ethnic group,300016303,"['name', 'style', 'describes', 'mbundu', 'produced', 'work', 'northern', 'inhabiting', 'group', 'angolan', 'angola', 'ethnic', 'african', 'umbundu']",0.802
4949,ethnic group,300016266,"['style', 'republic', 'bakali', 'land', 'congo', 'kwilu', 'culture', 'river', 'mbala', 'northwest', 'democratic', 'angols', 'bambala', 'wamba', 'southwestern', 'lutshima']",0.669
4950,ethnic group,300016351,"['style', 'luba', 'kanyoka', 'republic', 'congo', 'kanyok', 'southeastern', 'near', 'kanyiki', 'group', 'african', 'culture', 'bena', 'kanyika', 'kanioka', 'living', 'kaniok', 'ethnic', 'democratic']",0.8
4951,ethnic group,300386196,"['mongolia', 'style', 'kazakh', 'culture', 'group', 'kazak', 'turkey', 'nationality', 'ethnic', 'china', 'kazakhstan']",0.802
4952,ethnic group,300017468,"['region', 'style', 'woodland', 'odawa', 'culture', 'northern', 'indigenous', 'eastern', 'odaawaa', 'state', 'anishinabe', 'southern', 'ottawa', 'ethnic', 'united', 'canada']",0.733
4953,ethnic group,300387518,"['myanmar', 'karen', 'dwelling', 'southeastern', 'near', 'thailand', 'border', 'thai', 'kayin', 'mainly']",0.5
4954,ethnic group,300262747,"['style', 'batum', 'warumbuka', 'matumbuka', 'buka', 'name', 'batumbuka', 'inhabiting', 'group', 'zambia', 'african', 'tumbuka', 'tumbukwa', 'culture', 'watumbuka', 'matumboka', 'tanzania', 'malawi', 'tumbuku', 'ethnic']",0.773
4955,ethnic group,300265310,"['name', 'bakucu', 'republic', 'produced', 'nkutu', 'congo', 'bakutu', 'mongo', 'bakutsu', 'work', 'inhabiting', 'group', 'democratic', 'ethnic', 'african', 'kucu', 'kutu', 'bakoutou']",0.822
4956,ethnic group,300265353,"['ethnic', 'nfumte', 'name', 'kaka', 'banjo', 'cameroon', 'produced', 'work', 'bakaka', 'inhabiting', 'group', 'wuli', 'western', 'mfumte', 'african', 'refers']",0.784
4957,ethnic group,300262539,"['name', 'style', 'kratji', 'krachi', 'culture', 'kratyi', 'inhabiting', 'eastern', 'ghana', 'group', 'kratschi', 'ethnic', 'african']",0.773
4958,ethnic group,300016331,"['ethnic', 'name', 'republic', 'dekese', 'congo', 'river', 'inhabiting', 'group', 'dengese', 'lukenie', 'bonkese', 'ndenkese', 'african', 'democratic', 'ndengese']",0.761
4959,ethnic group,300262713,"['ethnic', 'njaal', 'nzari', 'republic', 'nzadi', 'congo', 'nzali', 'banzadi', 'njari', 'left', 'river', 'inhabiting', 'bank', 'banzari', 'kasai', 'african', 'democratic', 'ndjaal']",0.666
4960,ethnic group,300263172,"['embudja', 'buja', 'style', 'boudja', 'name', 'mbuja', 'republic', 'congo', 'group', 'ebuja', 'african', 'budza', 'culture', 'budja', 'mbudza', 'limbudza', 'living', 'mbudja', 'ethnic', 'democratic']",0.812
