,term,entity_id,text_1,text_2,text_3,text_4,text_5
581,hermaphrodite,Q22294366,hermaphrodite somatic sex determination,,"[""The determination of sex and sexual phenotypes in a hermaphroditic organism's soma. An example of this is found in Caenorhabditis elegans.""]",['biological process'],['somatic sex determination']
582,hermaphrodite,Q22294371,masculinization of hermaphroditic germ-line,,The determination of male sex and sexual phenotype in the germ-line of the hermaphrodite. An example of this is found in Caenorhabditis elegans.,['biological process'],['hermaphrodite germ-line sex determination']
583,hermaphrodite,Q65035047,hermaphroditic connector,"['hermaphrodite', 'hermaphroditic electrical connector', 'genderless connector']",['connector whose mating surfaces having simultaneous male and female aspects'],[],"['electrical connector', 'connector']"
584,hermaphrodite,Q22302199,regulation of vulval development,,"Any process that modulates the frequency, rate or extent of development of the vulva. Vulval development is the process whose specific outcome is the progression of the egg-laying organ of female and hermaphrodite nematodes over time, from its format",['biological process'],['regulation of developmental process']
585,hermaphrodite,Q22293384,hermaphrodite genitalia development,,"['The process whose specific outcome is the progression of the hermaphrodite genitalia over time, from formation to the mature structures.']",['biological process'],"['genitalia development', 'gonad development']"
587,hermaphrodite,Q22302200,positive regulation of vulval development,['GO:0040026'],"Any process that activates or increases the frequency, rate or extent of development of the vulva. Vulval development is the process whose specific outcome is the progression of the egg-laying organ of female and hermaphrodite nematodes over time, fr",['biological process'],"['regulation of vulval development', 'positive regulation of developmental process']"
588,hermaphrodites,Q104865018,Trioecy,,"presence of males, females, and hermaphrodites in a population",[],[]
589,hermaphrodites,Q19071030,Intrigues of Hermaphrodites and Masculine Females,,,[],[]
590,hermaphrodites,Q8447813,Category:Fictional androgynes,['Category:Fictional hermaphrodites'],['Wikimedia category'],['Wikimedia category'],[]
591,hermaphrodites,Q29259740,Hermaphrodites with Attitude,['Hermaphrodites with attitudes'],['journal'],['academic journal'],[]
593,hermaphrodites,Q55920120,Category:Androgynes and hermaphrodites deities,,['Wikimedia category'],['Wikimedia category'],[]
594,homo,Q1067692,gay pornography,"['homo porn', 'gay male porn']",['the representation of sexual activity between men'],['pornography genre'],"['pornography', 'LGBT pornography']"
595,homo,Q109291096,LGBT pornography,"['gay porn', 'homo porn']","['pornography depicting sexual relations between gay men, lesbians, bisexuals, or transgender people']",['film genre'],['pornography']
596,homo,Q95724150,Liddy Bacroff,['Heinrich Habitz'],victim of Nazi Germany homo- and transphobic persecution,['human'],[]
597,homo,Q5,human,"['human being', 'humankind', 'people', 'homosapiens', 'mankind', 'peoplekind', 'humans', 'Human', 'individual', 'individuals', 'man', 'men']","common name of Homo sapiens, unique extant species of the genus Homo, from embryo to adult",['organisms known by a particular common name'],"['natural person', 'omnivore', 'mammal', 'person']"
598,homo,Q78644404,Christ Shown to the People (Ecce Homo),,['painting by Titian (Tiziano Vecellio)'],['painting'],[]
599,homo,Q50299201,IQGAP1 binds CDH1:CTTNB1:CTTNA1 and MEN1,,An instance of the biological reaction in Homo sapiens with Reactome ID (R-HSA-5672304),['biological process'],[]
600,homo,Q45316543,Defective MAN1B1 causes MRT15,,An instance of the biological pathway in Homo sapiens with Reactome ID (R-HSA-4793950),['biological pathway'],[]
601,homo,Q97501247,Ecce Homo,,['painting by Luis de Morales (Hispanic Society)'],['painting'],[]
602,homo,Q1797885,LB1,"['Liang Bua 1', 'Little Lady of Flores', 'Flo']",holotype of Homo floresiensis,"['Hominin fossil', 'skeleton', 'holotype']",[]
603,homo,Q50292487,Interleukin-1 family are secreted,,An instance of the biological reaction in Homo sapiens with Reactome ID (R-HSA-449058),['biological process'],[]
604,homos,Q62090705,Trans Homos DZ,['TransHomosDZ'],['Algerian LGBTI organization'],"['organization', 'LGBTQ+ rights organization']",[]
605,homos,Q98628861,2 Homos Lesbian Podcast,,['audio podcast'],['podcast'],[]
606,homos,Q7227359,Pomo Afro Homos,,,[],[]
607,homosexual,Q592,gay,"['homosexual person', 'homosexuals', 'homosexual people', 'gay people', 'gay person', 'ghey', 'ゲイ']",['term referring to a homosexual person or the trait of homosexuality'],"['sexual orientation', 'sexual minority']","['LGBT', 'homosexuality']"
610,homosexual,Q113286753,homosexual,"['homosexual person', 'homosexuals', 'homosexual people']",['term referring to a homosexual person or the trait of homosexuality'],"['sexual orientation', 'sexual minority']",['LGBT']
614,homosexual,Q849216,ex-gay movement,,movement that encourages people to refrain from homosexual relationships,['social movement'],[]
615,homosexual,Q1940866,mixed-orientation marriage,"['mixed-orientation relationship', 'Marriage between homosexual and heterosexual partners']",['marriage between partners of differing sexual orientations'],[],['marriage']
616,homosexual,Q116185205,homosexual sexual practices,,['sexual relationships between two people of the same gender'],[],['human sexual behavior']
617,homosexual,Q30913057,homosexual seduction theory,,['controversial sexological theory suggesting that homosexuality is spread through intergenerational seductive sex'],[],['obsolete medical term']
618,homosexual,Q2256824,gay skinhead,"['queerskin', 'gayskin']",any homosexual person who identifies with the skinhead subculture,[],['skinhead']
619,homosexual,Q24707892,homoflexibility,['homoflexible'],"basically homosexual orientation, but with some heterosexual activity",['sexual orientation'],['bisexuality']
620,homosexual,Q18349935,homosexual transsexual,"['HsTs', 'HSTS', 'hsts']","[""transsexual who are exclusively attracted to this transsexual's assigned sex or gender.""]",[],['transgender']
621,homosexual,Q211354,pederasty,['paederasty'],"homosexual love between a man and an older child or adolescent; in the past, it was a term defining male homosexuality in general",['interpersonal relationship'],['sexual relationship']
622,homosexuals,Q592,gay,"['homosexual person', 'homosexuals', 'homosexual people', 'gay people', 'gay person', 'ghey', 'ゲイ']",['term referring to a homosexual person or the trait of homosexuality'],"['sexual orientation', 'sexual minority']","['LGBT', 'homosexuality']"
623,homosexuals,Q113286753,homosexual,"['homosexual person', 'homosexuals', 'homosexual people']",['term referring to a homosexual person or the trait of homosexuality'],"['sexual orientation', 'sexual minority']",['LGBT']
624,homosexuals,Q7409219,same gender loving,,identifying term for African American homosexuals and bisexuals,['sexual orientation'],"['homosexuality', 'bisexuality']"
625,homosexuals,Q718858,persecution of homosexuals in Nazi Germany,,"['discrimination, torture, and murder concerning homosexual people in Nazi Germany']",['aspect of history'],"['persecution of LGBT people in Nazi Germany', 'homosexuality', 'homosexuality in Germany']"
626,homosexuals,Q109480297,closeted gay men,"['closeted gay man', 'closeted male homosexuals']",['homosexual men who have not publicly disclosed their sexual orientation'],['gay man'],[]
627,homosexuals,Q10513030,HBT-socialdemocrats,"['Homosexuals, Bisexuals, Transgender-socialdemocrats', 'Homosexuals, Bisexuals, Trans-socialdemocrats', 'HBTS']",['Swedish LGBT political organisation'],['political organization'],[]
629,homosexuals,Q5891758,Homosexuals Anonymous,['HA'],['organization'],"['organization', 'Christian organization']",[]
630,homosexuals,Q42711103,I don’t see why homosexuals feel they should have their own newspapers any more than people who like aubergines': The Creation and Construction of Homosexual Group Identity between 1962 and 1985,,,['article'],[]
631,homosexuals,Q92953145,Gay fascism,,discredited idea that homosexuals were numerous and prominent as a group in the Nazi Party,['conspiracy theory'],[]
632,homosexuals,Q23786616,Memorial for gays and lesbians persecuted by the nai regime,['Monument to homosexuals persecuted under National Socialism in Lübeck[2]'],['LGBT memorial in Germany'],"['LGBT historic place', 'memorial', 'cautionary monument']",[]
633,hottentot,Q1631241,Hottentot,,['antiquated term for the Khoisan people of southern Africa.'],['name'],[]
634,hottentot,Q49931984,Hottentot Creek,,"['natural watercourse in Plumas County, California, United States of America']",['natural watercourse'],[]
635,hottentot,Q219252,amaqaba,"['Hottentot', 'Khoe', 'Khoe-khoe', 'Khoekhoe', 'Khoi-khoi', 'Khoekhoen']",['ethnic group'],['ethnic group'],['African people']
636,hottentot,Q79996196,Hottentot Apron,,"['(2008.157.1.d) photograph by Sol Mednick (American, 1916-1970); Letter Edged in Black Press']",['photograph'],[]
637,hottentot,Q79996200,Hottentot Apron,,"['photograph by Sol Mednick (American, 1916-1970); Letter Edged in Black Press (2008.157.1.f)']","['plaque', 'photograph']",[]
638,hottentot,Q34710902,Hottentot Gulch,,"['ravine in Tristan da Cunha, United Kingdom']",['ravine'],[]
639,hottentot,Q74571500,"Araeth Hottentot dychweledig, yn y sefydliad cenhadol yn Bethelsdorp, Mehefin 11, 1815",,['edition; published in 1815'],"['version, edition, or translation']",[]
640,hottentot,Q20504679,Hottentot Woman and Children,,['painting by Antonion Zeno Shindler'],['painting'],[]
641,hottentot,Q76536574,"Araeth Hottentot dychweledig, yn y sefydliad cenhadol yn Bethelsdorp, Mehefin 11, 1815",,['book (work)'],['written work'],[]
642,hottentot,Q24234145,Hottentot Proclamation,,['Hottentot Proclamation/Caledon  code'],[],[]
644,hottentots,Q950463,Hottentots-Holland,,"['mountain range in the Western Cape, South Africa']",['natural landscape'],[]
645,hottentots,Q105192793,The tribal system in South Africa: a study of the Bushmen and the Hottentots,,['doctoral thesis by Isaac Schapera'],['doctoral thesis'],[]
646,hottentots,Q5912539,Hottentots Holland High School,['Hottentots-Holland High School'],['High School in South Africa'],"['secondary school', 'high school']",[]
648,hottentots,Q31531084,Hottentots Hollandberge,,,['mountain range'],[]
649,hottentots,Q12276157,Gewi,['Gcwi'],mythical figure of the Hottentots,['mythical character'],[]
650,hottentots,Q107231909,Julu O Hottentots,['Julu O Hottentots'],['book in Odia language'],['literary work'],[]
652,hottentots,Q459387,Khoisan,['Hottentots'],['ethnic group'],['ethnic group'],[]
653,hottentots,Q8843750,Category:Terre Haute Hottentots players,,['Wikimedia category'],['Wikimedia category'],[]
654,hottentots,Q8412111,Category:Elmira Hottentots players,,['Wikimedia category'],['Wikimedia category'],[]
655,hottentots,Q99220674,Catholic Encyclopedia (1913)/Hottentots,,,['encyclopedia article'],[]
656,immigrant,Q12547146,immigrant,,['refugee or foreigner seeking or has gained citizenship in the current land of residency'],[],['migrant']
657,immigrant,Q706601,displaced person,"['displacee', 'forced immigrant', 'DP', 'displaced people']",['person who has been forcibly removed from their home or home region'],[],['migrant']
658,immigrant,Q99743302,immigrant ancestor,,['the ancestor who migrated to the current country'],['kinship'],[]
659,immigrant,Q1351807,remittance,"['remit', 'remittances', 'remits', 'Emigrant remittance', 'Immigrant remittance', 'Emigrant remittances', 'Immigrant remittances']",['money transfer by a foreign worker to their home country'],[],['money transfer']
661,immigrant,Q2368859,undocumented immigrant,"['illegal immigrant', 'illegal alien']",['immigrant resident of a state or country who does not possess appropriate legal documents associated with their status'],[],"['foreigner', 'immigrant']"
