,term,entity_id,text_1,text_2,text_3,text_4,text_5
520,gypsy,Q4451351,Romani dance,"['Gypsy dance', 'Roma dance']",['dances of the Romani people'],"['type of dance', 'dance by ethnicity']","['European dance', 'Middle Eastern dance']"
521,gypsy,Q104867069,White Gypsy or Irish Traveller,,['ethnicity classification used in the 2011 United Kingdom Census'],[],[]
522,gypsy,Q19880131,Gypsy,"['Gypsy, Louisiana', 'Gypsy, LA']",['human settlement in United States of America'],['unincorporated community in the United States'],[]
525,gypsy,Q108531492,Budapest Gypsy Social Cultural and Methodological Institution,"['Romano Kher', 'Metropolitan Municipality Gypsy House']",,['organization'],[]
527,gypsy,Q51478366,Forest stand losses to gypsy moth in the Poconos,,"['Broomall, Pa. :Dept. of Agriculture, Forest Service, Northeastern Forest Experiment Station,1979. | U.S. Departmen']",['publication'],[]
528,gypsys,Q4854258,Band of Gypsys,,['book by Gwyneth Jones'],['written work'],[]
529,gypsys,Q18640459,Gypsys Gift,,['musical artist'],['musical group'],[]
530,gypsys,Q3038098,"The Distress, Gypsys Rhapsodie",,,[],[]
531,gypsys,Q13581327,Band of Gypsys,,['band founded by Jimi Hendrix'],['musical group'],[]
532,gypsys,Q21963911,Gypsys Hill,,['mountain in Australia'],"['mountain', 'hill']",[]
533,gypsys,Q8287763,Category:Band of Gypsys members,,['Wikimedia category'],['Wikimedia category'],[]
534,gypsys,Q4636510,3 Melancholy Gypsys,,['American hip hop group'],['musical group'],[]
535,gypsys,Q56292350,Band 'O Gypsys,,,['rock group'],[]
536,gypsys,Q3233136,Les Gypsys,,,['musical group'],[]
537,gypsys,Q5625379,"Gypsys, Tramps & Thieves",,['1971 single by Cher'],['single'],[]
538,half-blood,Q102205195,Half-Blood,,['book by Jennifer Armentrout'],['written work'],[]
539,half-blood,Q10355035,Half-blood Prince,,['wizard in the Harry Potter universe'],"['wizard in the Harry Potter universe', 'pseudonym']",[]
540,half-blood,Q107933212,Muggles' Guide to Harry Potter/Books/Half-Blood Prince/Chapter 23,,,[],[]
541,half-blood,Q107933214,Muggles' Guide to Harry Potter/Books/Half-Blood Prince/Chapter 24,,,[],[]
542,half-blood,Q107933219,Muggles' Guide to Harry Potter/Books/Half-Blood Prince/Chapter 25,,,[],[]
543,half-blood,Q107933226,Muggles' Guide to Harry Potter/Books/Half-Blood Prince/Chapter 26,,,[],[]
544,half-blood,Q107933228,Muggles' Guide to Harry Potter/Books/Half-Blood Prince/Chapter 27,,,[],[]
545,half-blood,Q107933230,Muggles' Guide to Harry Potter/Books/Half-Blood Prince/Chapter 28,,,[],[]
546,half-blood,Q107933234,Muggles' Guide to Harry Potter/Books/Half-Blood Prince/Chapter 29,,,[],[]
547,half-blood,Q107933236,Muggles' Guide to Harry Potter/Books/Half-Blood Prince/Chapter 30,,,[],[]
548,half-breed,Q17144151,Half-breed,,['obsolete term for mixed Native American and European ancestry'],[],[]
549,half-breed,Q6990906,Nemaha Half-Breed Reservation,,"['place in Nebraska, United States']",['Indian reservation of the United States'],[]
550,half-breed,Q66196096,Papers Relating to the Application of Morgan H. Weir to Locate Sioux Mixed Bloods on Lands in Western Michigan Using Sioux Half-Breed Scrip (NAID 6002264),,"[""a series in the National Archives and Records Administration's holdings""]",['collection'],[]
551,half-breed,Q64400587,Timber Culture File and Chippewa Indian Half-Breed Scrip Files (NAID 7820194),,"[""series in the National Archives and Records Administration's holdings""]",['collection'],[]
552,half-breed,Q59935954,Lists of Allotted and Unallotted Mixed-Bloods for the Nemaha Half-Breed Reserve (NAID 2058839),,"[""series in the National Archives and Records Administration's holdings""]",['collection'],[]
553,half-breed,Q59935951,Abstracts of Claims to Allotments on the Nemaha Half-Breed Reserve (NAID 2058536),,"[""series in the National Archives and Records Administration's holdings""]",['collection'],[]
554,half-breed,Q66205641,"Records Concerning McKee, Sioux Half-Breed (S.H.B.), and Valentine Scrip Locations (NAID 5701119)",,"[""a series in the National Archives and Records Administration's holdings""]",['collection'],[]
555,half-breed,Q64400362,Canceled Homestead Files and Chippewa Indian of Lake Superior Half-Breed Scrip Files (NAID 7794429),,"[""a series in the National Archives and Records Administration's holdings""]",['collection'],[]
556,half-breed,Q66151028,Records Concerning Sioux Half-Breed Scrip (NAID 7585319),,"[""a series in the National Archives and Records Administration's holdings""]",['collection'],[]
557,half-breed,Q64402298,Abstracts of Sioux Half-Breed Scrip in the Dakotas (NAID 3129118),,"[""series in the National Archives and Records Administration's holdings""]",['collection'],[]
558,half-breeds,Q3024207,Half-Breeds on Venus,,['short story by Isaac Asimov'],['literary work'],[]
559,handicap,Q12131,disability,"['handicap', 'physical handicap']","['impairments, activity limitations, and participation restrictions']",[],['property']
561,handicap,Q16649002,person with visual disabilities,"['person with visual impairment', 'people with visual impairment', 'people with visual disabilities', 'visually impaired person', 'visually impaired people', 'visually impaired persons', 'persons with visual disabilities', 'persons with visual impairment', 'person with visual disability', 'persons with visual disability', 'people with visual disability', 'visually disabled person', 'visually disabled', 'visually disabled persons', 'visually disabled people', 'partially seeing person', 'partially seeing persons', 'partially seeing people', 'partially sighted person', 'partially sighted persons', 'partially sighted people', 'visually handicapped', 'visually handicapped person', 'visually handicapped persons', 'visually handicapped people', 'person with visual handicap', 'person with visual handicaps', 'persons with visual handicap', 'persons with visual handicaps', 'people with visual handicap', 'people with visual handicaps']",['person with loss of vision such that there is an impact on activities of daily living'],[],['person with disabilities']
564,handicap,Q5508820,functional diversity,,"term for special needs, disability, impairment and handicap",[],['diversity']
565,handicap,Q64847362,disability evaluation,,"determination of the degree of a physical, mental or emotional handicap",[],['medical diagnosis']
566,handicap,Q113095566,Danish Association of the Physically Disabled,,Danish handicap organisation,"[""disabled people's organisation""]",[]
567,handicap,Q57622943,"The ""serious handicap"" clause in the Abortion Act 1967 : healthcare professionals' interpretations of the grounds for termination of pregnancy",,['doctoral thesis'],['doctoral thesis'],[]
568,handicap,Q99892850,The Cornwall and Isles of Scilly Mental Handicap National Health Service Trust (Change of Name) Order 1993,,['UK Statutory Instrument 1993\xa0No. 1069'],['UK Statutory Instrument'],[]
569,handicap,Q112889444,"Hearing loss, Disability and Handicap in the Elderly: How the Elderly experience Hearing Loss",,"[""2012 master's thesis by Sally Crook at University of Auckland""]","[""master's thesis""]",[]
570,handicap,Q99898256,The Cornwall and Isles of Scilly Mental Handicap National Health Service Trust (Establishment) Order 1990,,['UK Statutory Instrument 1990\xa0No. 2408'],['UK Statutory Instrument'],[]
571,handicap,Q63817401,"Relationship Between Hearing Thresholds, Handicap and Time for Treatment-seeking",,['clinical trial'],['clinical trial'],[]
572,handicaps,Q16649002,person with visual disabilities,"['person with visual impairment', 'people with visual impairment', 'people with visual disabilities', 'visually impaired person', 'visually impaired people', 'visually impaired persons', 'persons with visual disabilities', 'persons with visual impairment', 'person with visual disability', 'persons with visual disability', 'people with visual disability', 'visually disabled person', 'visually disabled', 'visually disabled persons', 'visually disabled people', 'partially seeing person', 'partially seeing persons', 'partially seeing people', 'partially sighted person', 'partially sighted persons', 'partially sighted people', 'visually handicapped', 'visually handicapped person', 'visually handicapped persons', 'visually handicapped people', 'person with visual handicap', 'person with visual handicaps', 'persons with visual handicap', 'persons with visual handicaps', 'people with visual handicap', 'people with visual handicaps']",['person with loss of vision such that there is an impact on activities of daily living'],[],['person with disabilities']
575,handicaps,Q61965765,Reduction and Prevention of Seizure Occurrence From Exposure to Auditory Stimulation in Individuals With Neurological Handicaps,,['clinical trial'],['clinical trial'],[]
576,handicaps,Q7669399,TASH,"['American Association for the Education of the Severely / Profoundly Handicapped', 'AAESPH', 'The Association for the Severely Handicapped', 'The Association for Persons with Severe Handicaps']",['American disability advocacy association'],['nonprofit organization'],[]
577,handicaps,Q108563084,Bonner v. Lewis: Testing Society's Commitment To Aid Individuals With Handicaps,,,['article'],[]
578,handicaps,Q77213109,"Social activity centres for people with mental handicaps in Dyfed : report of an inspection, July 1989",,['book (work)'],['written work'],[]
579,handicaps,Q77212716,"Services in adult training centres for people with mental handicaps in Powys, report of an inspection November 1990",,['book (work)'],['written work'],[]
580,handicaps,Q77212710,"Services for younger people with physical handicaps in West Glamorgan : report of an inspection, June 1989",,['book (work)'],['written work'],[]
581,handicaps,Q112882417,Engagement in music therapy : a detailed study of communication between the therapist and client presenting with severe and multiple handicaps,['Engagement in Music Therapy: A Detailed study of Communication Between the Therapist and Client Presenting with Severe and Multiple Handicaps'],"[""2009 master's thesis by Miona Stamenovic at New Zealand School of Music""]","[""master's thesis""]",[]
583,handicaps,Q51780079,"Epidemiology and Public Health Analysis : Risks, Chronic Diseases, Handicaps",,,['laboratory'],[]
584,handicaps,Q76745214,"Social activity centres for people with mental handicaps in Dyfed : report of an inspection, July 1989",,['edition; published in 1989'],"['version, edition, or translation']",[]
585,headhunter,Q290088,gunner,"['shooter', 'headhunter', 'kamikaze']","['specialist position in American football special teams, who runs down the sideline very quickly in an attempt to tackle the kick or punt returner']",['American football position'],[]
586,headhunter,Q6902629,Monsopiad,,Malaysian headhunter,['human'],[]
587,headhunter,Q50719667,"Set 1. No. 2: from the ""Headhunter Set""",,['painting by Thomas Nandjiwarra amagula'],['painting'],[]
588,headhunter,Q50719630,"Set 1. No. 6: from the ""Headhunter Set""",,['painting by Thomas Nandjiwarra amagula'],['painting'],[]
589,headhunter,Q50719763,"Set 1. No. 8: from the ""Headhunter Set""",,['painting by Thomas Nandjiwarra amagula'],['painting'],[]
590,headhunter,Q50719747,"Set 1. No. 4: from the ""Headhunter Set""",,['painting by Thomas Nandjiwarra amagula'],['painting'],[]
591,headhunter,Q50719724,"Set 1. No. 5: from the ""Headhunter Set""",,['painting by Thomas Nandjiwarra amagula'],['painting'],[]
592,headhunter,Q50719587,"Set 1. No.7: from the ""Headhunter Set""",,['painting by Thomas Nandjiwarra amagula'],['painting'],[]
593,headhunter,Q50719613,"Set 1. No. 3: from the ""Headhunter Set""",,['painting by Thomas Nandjiwarra amagula'],['painting'],[]
594,headhunter,Q18530542,Orde Jonathan Wingate,,"army officer, stock broker and headhunter, only child of Orde Charles Wingate (1944-2000)",['human'],[]
595,headhunters,Q6484187,Land of a Thousand Dances,['Land of 1000 Dances'],single by Chris Kenner and Cannibal & the Headhunters,['single'],[]
596,headhunters,Q104637757,Headhunters from Borneo,,['painting by Feliks Topolski'],['painting'],[]
